Date,Site,Equipment_ID,Trip_No,Distance_km,Load_m3,Fuel_Liters
2025-02-23,tarlac,Tar-DT-3,2,3.27,18,12.93
2025-02-23,tarlac,Tar-DT-3,3,4.14,18,12.05
2025-02-23,tarlac,Tar-DT-3,4,5.13,18,17.61
2025-02-23,tarlac,Tar-DT-3,5,4.24,18,15.0
2025-02-23,tarlac,Tar-DT-3,6,4.26,18,13.6
2025-02-23,tarlac,Tar-DT-4,1,5.15,18,20.96
2025-02-23,tarlac,Tar-DT-4,2,2.45,18,6.62
2025-02-23,tarlac,Tar-DT-4,3,2.44,18,9.17
2025-02-23,tarlac,Tar-DT-4,4,5.14,18,18.86
2025-02-23,tarlac,Tar-DT-4,5,4.03,18,14.07
2025-02-23,tarlac,Tar-DT-4,6,1.92,18,5.76
2025-02-23,tarlac,Tar-DT-5,1,6.89,18,30.22
2025-02-23,tarlac,Tar-DT-5,2,3.0,18,9.89
2025-02-23,tarlac,Tar-DT-5,3,1.36,18,5.44
2025-02-23,tarlac,Tar-DT-5,4,6.08,18,18.7
2025-02-23,tarlac,Tar-DT-5,5,4.5,9,17.61
2025-02-24,ZAMBALES,Zam-DT-1,1,3.24,20,10.44
2025-02-24,ZAMBALES,Zam-DT-1,2,2.67,20,8.86
2025-02-24,ZAMBALES,Zam-DT-1,3,3.53,20,12.98
2025-02-24,ZAMBALES,Zam-DT-1,4,6.78,20,27.52
2025-02-24,ZAMBALES,Zam-DT-1,5,5.74,20,21.85
2025-02-24,ZAMBALES,Zam-DT-1,6,1.9,20,5.59
2025-02-24,ZAMBALES,Zam-DT-1,7,4.73,20,16.58
2025-02-24,ZAMBALES,Zam-DT-2,1,1.16,20,3.03
2025-02-24,ZAMBALES,Zam-DT-2,2,2.43,20,9.86
2025-02-24,ZAMBALES,Zam-DT-2,3,4.65,20,12.33
2025-02-24,ZAMBALES,Zam-DT-2,4,1.74,20,4.39
2025-02-24,ZAMBALES,Zam-DT-2,5,5.68,20,24.76
2025-02-24,ZAMBALES,Zam-DT-2,6,4.05,20,17.3
2025-02-24,ZAMBALES,Zam-DT-2,7,1.77,20,6.73
2025-02-24,ZAMBALES,Zam-DT-3,1,4.27,20,11.53
2025-02-24,ZAMBALES,Zam-DT-3,2,3.24,20,11.09
2025-02-24,ZAMBALES,Zam-DT-3,3,2.67,20,9.88
2025-02-24,ZAMBALES,Zam-DT-3,4,1.36,20,4.21
2025-02-24,ZAMBALES,Zam-DT-3,5,6.47,20,17.25
2025-02-24,ZAMBALES,Zam-DT-3,6,5.27,20,17.26
2025-02-24,ZAMBALES,Zam-DT-3,7,3.06,20,8.11
2025-02-24,ZAMBALES,Zam-DT-4,1,6.69,20,26.59
2025-02-24,ZAMBALES,Zam-DT-4,2,6.14,20,16.13
2025-02-24,ZAMBALES,Zam-DT-4,3,6.23,20,20.59
2025-02-24,ZAMBALES,Zam-DT-4,4,4.05,20,15.09
2025-02-24,ZAMBALES,Zam-DT-4,5,4.07,20,12.17
2025-02-24,ZAMBALES,Zam-DT-4,6,1.07,20,4.54
2025-02-24,ZAMBALES,Zam-DT-4,7,1.42,20,6.21
2025-02-24,ZAMBALES,Zam-DT-5,1,1.45,20,5.05
2025-02-24,ZAMBALES,Zam-DT-5,2,6.09,20,18.98
2025-02-24,ZAMBALES,Zam-DT-5,3,4.67,18,16.56
2025-02-24,rIZAL,Riz-DT-1,1,2.07,22,8.75
2025-02-24,rIZAL,Riz-DT-1,2,3.51,22,8.82
2025-02-24,rIZAL,Riz-DT-1,3,3.18,22,8.71
2025-02-24,rIZAL,Riz-DT-1,4,6.18,22,15.84
2025-02-24,rIZAL,Riz-DT-1,5,6.96,22,24.97
2025-02-24,rIZAL,Riz-DT-1,6,1.95,22,6.31
2025-02-24,rIZAL,Riz-DT-1,7,3.46,22,13.08
2025-02-24,rIZAL,Riz-DT-2,1,5.3,22,23.14
2025-02-24,rIZAL,Riz-DT-2,2,3.69,22,9.86
2025-02-24,rIZAL,Riz-DT-2,3,4.09,22,14.15
2025-02-24,rIZAL,Riz-DT-2,4,2.1,22,5.76
2025-02-24,rIZAL,Riz-DT-2,5,6.23,22,16.15
2025-02-24,rIZAL,Riz-DT-2,6,2.8,22,7.05
2025-02-24,rIZAL,Riz-DT-2,7,2.14,22,6.29
2025-02-24,rIZAL,Riz-DT-3,1,6.79,22,29.51
2025-02-24,rIZAL,Riz-DT-3,2,5.45,22,14.0
2025-02-24,rIZAL,Riz-DT-3,3,1.41,22,5.06
2025-02-24,rIZAL,Riz-DT-3,4,1.09,22,3.33
2025-02-24,rIZAL,Riz-DT-3,5,6.34,22,22.08
2025-02-24,rIZAL,Riz-DT-3,6,5.49,22,19.52
2025-02-24,rIZAL,Riz-DT-3,7,1.83,22,6.35
2025-02-24,rIZAL,Riz-DT-4,1,6.99,22,30.5
2025-02-24,rIZAL,Riz-DT-4,2,6.49,22,22.08
2025-02-24,rIZAL,Riz-DT-4,3,3.35,22,10.39
2025-02-24,rIZAL,Riz-DT-4,4,1.44,22,5.51
2025-02-24,rIZAL,Riz-DT-4,5,5.5,22,22.74
2025-02-24,rIZAL,Riz-DT-4,6,1.7,22,5.97
2025-02-24,rIZAL,Riz-DT-4,7,6.01,22,17.3
2025-02-24,rIZAL,Riz-DT-5,1,1.3,22,3.37
2025-02-24,rIZAL,Riz-DT-5,2,6.34,22,27.94
2025-02-24,rIZAL,Riz-DT-5,3,1.6,8,6.38
2025-02-24,Bulacan,Bul-DT-1,1,4.96,22,17.81
2025-02-24,Bulacan,Bul-DT-1,2,1.13,22,4.7
2025-02-24,Bulacan,Bul-DT-2,1,5.1,22,22.35
2025-02-24,Bulacan,Bul-DT-2,2,3.61,22,13.69
2025-02-24,Bulacan,Bul-DT-3,1,3.55,22,13.78
2025-02-24,Bulacan,Bul-DT-3,2,2.11,22,7.07
2025-02-24,Bulacan,Bul-DT-4,1,5.9,22,17.89
2025-02-24,Bulacan,Bul-DT-4,2,6.49,22,17.34
2025-02-24,Bulacan,Bul-DT-5,1,4.43,22,19.75
2025-02-24,Bulacan,Bul-DT-5,2,3.59,12,12.66
2025-02-24,Pampanga,Pam-DT-1,1,1.32,18,5.91
2025-02-24,Pampanga,Pam-DT-1,2,1.99,18,5.63
2025-02-24,Pampanga,Pam-DT-1,3,5.65,18,14.51
2025-02-24,Pampanga,Pam-DT-1,4,3.54,18,13.34
2025-02-24,Pampanga,Pam-DT-1,5,1.5,18,5.87
2025-02-24,Pampanga,Pam-DT-1,6,3.65,18,11.43
2025-02-24,Pampanga,Pam-DT-2,1,5.84,18,25.86
2025-02-24,Pampanga,Pam-DT-2,2,5.7,18,22.32
2025-02-24,Pampanga,Pam-DT-2,3,4.13,18,18.36
2025-02-24,Pampanga,Pam-DT-2,4,6.18,18,25.87
2025-02-24,Pampanga,Pam-DT-2,5,6.21,18,22.65
2025-02-24,Pampanga,Pam-DT-2,6,4.48,18,19.87
2025-02-24,Pampanga,Pam-DT-3,1,2.8,18,11.04
2025-02-24,Pampanga,Pam-DT-3,2,4.65,18,15.76
2025-02-24,Pampanga,Pam-DT-3,3,1.05,18,4.24
2025-02-24,Pampanga,Pam-DT-3,4,6.96,18,29.87
2025-02-24,Pampanga,Pam-DT-3,5,4.56,18,18.44
2025-02-24,Pampanga,Pam-DT-3,6,5.97,18,23.05
2025-02-24,Pampanga,Pam-DT-4,1,6.4,18,23.88
2025-02-24,Pampanga,Pam-DT-4,2,2.74,18,10.22
2025-02-24,Pampanga,Pam-DT-4,3,1.86,18,6.6
2025-02-24,Pampanga,Pam-DT-4,4,6.13,18,22.72
2025-02-24,Pampanga,Pam-DT-4,5,6.16,18,15.72
2025-02-24,Pampanga,Pam-DT-4,6,4.41,18,19.14
2025-02-24,Pampanga,Pam-DT-5,1,3.93,18,16.32
2025-02-24,Pampanga,Pam-DT-5,2,2.28,18,6.29
2025-02-24,Pampanga,Pam-DT-5,3,6.04,18,16.7
2025-02-24,Pampanga,Pam-DT-5,4,1.67,6,7.25
2025-02-24,Tarlac,Tar-DT-1,1,5.99,18,16.09
2025-02-24,Tarlac,Tar-DT-1,2,6.07,18,24.39
2025-02-24,Tarlac,Tar-DT-1,3,5.31,18,21.75
2025-02-24,Tarlac,Tar-DT-1,4,3.96,18,17.1
2025-02-24,Tarlac,Tar-DT-1,5,6.28,18,19.92
2025-02-24,Tarlac,Tar-DT-1,6,6.11,18,16.19
2025-02-24,Tarlac,Tar-DT-1,7,2.49,18,9.11
2025-02-24,Tarlac,Tar-DT-2,1,6.37,18,26.66
2025-02-24,Tarlac,Tar-DT-2,2,6.24,18,23.33
2025-02-24,Tarlac,Tar-DT-2,3,6.31,18,26.08
2025-02-24,Tarlac,Tar-DT-2,4,1.31,18,4.87
2025-02-24,Tarlac,Tar-DT-2,5,6.92,18,18.53
2025-02-24,Tarlac,Tar-DT-2,6,1.21,18,4.28
2025-02-24,Tarlac,Tar-DT-2,7,5.86,18,25.52
2025-02-24,Tarlac,Tar-DT-3,1,4.23,18,16.81
2025-02-24,Tarlac,Tar-DT-3,2,4.74,18,16.8
2025-02-24,Tarlac,Tar-DT-3,3,3.68,18,14.1
2025-02-24,Tarlac,Tar-DT-3,4,3.08,18,9.92
2025-02-24,Tarlac,Tar-DT-3,5,2.73,18,8.03
2025-02-24,Tarlac,Tar-DT-3,6,1.04,18,2.74
2025-02-24,Tarlac,Tar-DT-3,7,5.51,18,21.76
2025-02-24,Tarlac,Tar-DT-4,1,2.76,18,10.89
2025-02-24,Tarlac,Tar-DT-4,2,4.55,18,17.13
2025-02-24,Tarlac,Tar-DT-4,3,2.41,18,6.42
2025-02-24,Tarlac,Tar-DT-4,4,3.57,18,9.32
2025-02-24,Tarlac,Tar-DT-4,5,5.15,18,18.28
2025-02-24,Tarlac,Tar-DT-4,6,2.25,18,8.33
2025-02-24,Tarlac,Tar-DT-4,7,3.01,18,10.65
2025-02-24,Tarlac,Tar-DT-5,1,3.41,18,10.46
2025-02-24,Tarlac,Tar-DT-5,2,1.39,18,5.11
2025-02-24,Tarlac,Tar-DT-5,3,4.71,18,20.77
2025-02-24,Tarlac,Tar-DT-5,4,4.94,18,14.92
2025-02-24,Tarlac,Tar-DT-5,5,2.42,11,9.44
2025-02-25,Zambales,Zam-DT-1,1,2.18,20,7.99
2025-02-25,Zambales,Zam-DT-1,2,3.57,20,12.1
2025-02-25,Zambales,Zam-DT-1,3,5.24,20,15.17
2025-02-25,Zambales,Zam-DT-1,4,6.88,20,28.65
2025-02-25,Zambales,Zam-DT-1,5,5.14,20,21.02
2025-02-25,Zambales,Zam-DT-1,6,1.34,20,4.62
2025-02-25,Zambales,Zam-DT-2,1,6.76,20,19.74
2025-02-25,Zambales,Zam-DT-2,2,6.64,20,23.07
2025-02-25,Zambales,Zam-DT-2,3,5.46,20,19.88
2025-02-25,Zambales,Zam-DT-2,4,6.09,20,17.36
2025-02-25,Zambales,Zam-DT-2,5,4.37,20,17.95
2025-02-25,Zambales,Zam-DT-2,6,1.82,20,5.67
2025-02-25,Zambales,Zam-DT-3,1,6.48,20,26.81
2025-02-25,Zambales,Zam-DT-3,2,1.71,20,6.07
2025-02-25,Zambales,Zam-DT-3,3,4.04,20,13.89
2025-02-25,Zambales,Zam-DT-3,4,5.72,20,23.35
2025-02-25,Zambales,Zam-DT-3,5,1.07,20,3.68
2025-02-25,Zambales,Zam-DT-3,6,2.91,20,10.59
2025-02-25,Zambales,Zam-DT-4,1,6.82,20,17.96
2025-02-25,Zambales,Zam-DT-4,2,5.28,20,14.37
2025-02-25,Zambales,Zam-DT-4,3,3.71,20,15.32
2025-02-25,Zambales,Zam-DT-4,4,2.59,20,7.99
2025-02-25,Zambales,Zam-DT-4,5,6.65,20,17.75
2025-02-25,Zambales,Zam-DT-4,6,6.07,20,15.72
2025-02-25,Zambales,Zam-DT-5,1,1.3,20,3.8
2025-02-25,Zambales,Zam-DT-5,2,6.17,20,20.34
2025-02-25,Zambales,Zam-DT-5,3,1.21,20,3.73
2025-02-25,Zambales,Zam-DT-5,4,3.09,20,12.82
2025-02-25,Zambales,Zam-DT-5,5,6.28,20,15.93
2025-02-25,rIZAL,Riz-DT-1,1,1.4,22,5.76
2025-02-25,rIZAL,Riz-DT-1,2,5.46,22,19.66
2025-02-25,rIZAL,Riz-DT-1,3,4.01,22,11.24
2025-02-25,rIZAL,Riz-DT-1,4,4.5,22,15.66
2025-02-25,rIZAL,Riz-DT-1,5,5.73,22,25.73
2025-02-25,rIZAL,Riz-DT-1,6,1.73,22,4.42
2025-02-25,rIZAL,Riz-DT-1,7,2.35,22,6.0
2025-02-25,rIZAL,Riz-DT-1,8,2.0,22,6.1
2025-02-25,rIZAL,Riz-DT-1,9,4.3,22,18.39
2025-02-25,rIZAL,Riz-DT-1,10,3.55,22,8.95
2025-02-25,rIZAL,Riz-DT-2,1,5.6,22,24.83
2025-02-25,rIZAL,Riz-DT-2,2,2.54,22,9.17
2025-02-25,rIZAL,Riz-DT-2,3,5.35,22,18.28
2025-02-25,rIZAL,Riz-DT-2,4,3.49,22,13.0
2025-02-25,rIZAL,Riz-DT-2,5,6.36,22,27.65
2025-02-25,rIZAL,Riz-DT-2,6,6.06,22,20.56
2025-02-25,rIZAL,Riz-DT-2,7,1.45,22,5.85
2025-02-25,rIZAL,Riz-DT-2,8,4.61,22,17.51
2025-02-25,rIZAL,Riz-DT-2,9,1.55,22,4.37
2025-02-25,rIZAL,Riz-DT-2,10,5.86,22,24.6
2025-02-25,rIZAL,Riz-DT-3,1,5.76,22,25.86
2025-02-25,rIZAL,Riz-DT-3,2,5.1,22,22.03
2025-02-25,rIZAL,Riz-DT-3,3,2.23,22,8.5
2025-02-25,rIZAL,Riz-DT-3,4,1.88,22,8.16
2025-02-25,rIZAL,Riz-DT-3,5,2.78,22,10.0
2025-02-25,rIZAL,Riz-DT-3,6,5.61,22,17.68
2025-02-25,rIZAL,Riz-DT-3,7,3.18,22,12.55
2025-02-25,rIZAL,Riz-DT-3,8,6.12,22,16.35
2025-02-25,rIZAL,Riz-DT-3,9,6.53,22,24.25
2025-02-25,rIZAL,Riz-DT-3,10,5.51,22,21.73
2025-02-25,rIZAL,Riz-DT-4,1,3.48,22,15.11
2025-02-25,rIZAL,Riz-DT-4,2,5.9,22,19.8
2025-02-25,rIZAL,Riz-DT-4,3,1.3,22,5.71
2025-02-25,rIZAL,Riz-DT-4,4,5.85,22,15.38
2025-02-25,rIZAL,Riz-DT-4,5,5.23,22,18.39
2025-02-25,rIZAL,Riz-DT-4,6,6.1,22,15.58
2025-02-25,rIZAL,Riz-DT-4,7,1.24,22,3.44
2025-02-25,rIZAL,Riz-DT-4,8,1.21,22,5.04
2025-02-25,rIZAL,Riz-DT-4,9,3.55,22,11.4
2025-02-25,rIZAL,Riz-DT-4,10,5.26,22,16.19
2025-02-25,rIZAL,Riz-DT-5,1,3.55,22,13.49
2025-02-25,rIZAL,Riz-DT-5,2,5.08,22,18.92
2025-02-25,rIZAL,Riz-DT-5,3,1.09,22,4.38
2025-02-25,rIZAL,Riz-DT-5,4,2.78,22,12.31
2025-02-25,rIZAL,Riz-DT-5,5,1.09,22,3.05
2025-02-25,rIZAL,Riz-DT-5,6,2.12,22,9.24
2025-02-25,bulacan,Bul-DT-1,1,3.75,22,16.63
2025-02-25,bulacan,Bul-DT-1,2,4.71,22,14.08
2025-02-25,bulacan,Bul-DT-1,3,2.56,22,9.77
2025-02-25,bulacan,Bul-DT-2,1,5.95,22,25.53
2025-02-25,bulacan,Bul-DT-2,2,2.09,22,5.27
2025-02-25,bulacan,Bul-DT-2,3,5.25,22,19.43
2025-02-25,bulacan,Bul-DT-3,1,4.92,22,14.23
2025-02-25,bulacan,Bul-DT-3,2,3.27,22,10.65
2025-02-25,bulacan,Bul-DT-3,3,5.57,22,23.33
2025-02-25,bulacan,Bul-DT-4,1,6.55,22,27.74
2025-02-25,bulacan,Bul-DT-4,2,5.31,10,18.5
2025-02-25,pAMPANGA,Pam-DT-1,1,1.49,18,4.23
2025-02-25,pAMPANGA,Pam-DT-1,2,3.08,18,9.77
2025-02-25,pAMPANGA,Pam-DT-1,3,4.42,18,15.32
2025-02-25,pAMPANGA,Pam-DT-1,4,2.23,18,7.12
2025-02-25,pAMPANGA,Pam-DT-1,5,5.25,18,21.85
2025-02-25,pAMPANGA,Pam-DT-1,6,2.02,18,8.71
2025-02-25,pAMPANGA,Pam-DT-1,7,1.44,18,6.47
2025-02-25,pAMPANGA,Pam-DT-2,1,3.96,18,16.92
2025-02-25,pAMPANGA,Pam-DT-2,2,2.45,18,10.18
2025-02-25,pAMPANGA,Pam-DT-2,3,1.61,18,6.51
2025-02-25,pAMPANGA,Pam-DT-2,4,5.38,18,22.16
2025-02-25,pAMPANGA,Pam-DT-2,5,3.03,18,7.95
2025-02-25,pAMPANGA,Pam-DT-2,6,6.21,18,27.83
2025-02-25,pAMPANGA,Pam-DT-2,7,6.89,18,30.99
2025-02-25,pAMPANGA,Pam-DT-3,1,1.64,18,5.6
2025-02-25,pAMPANGA,Pam-DT-3,2,2.24,18,8.37
2025-02-25,pAMPANGA,Pam-DT-3,3,5.16,18,16.17
2025-02-25,pAMPANGA,Pam-DT-3,4,2.04,18,7.35
2025-02-25,pAMPANGA,Pam-DT-3,5,4.13,18,17.79
2025-02-25,pAMPANGA,Pam-DT-3,6,6.97,18,21.1
2025-02-25,pAMPANGA,Pam-DT-3,7,1.2,18,4.96
2025-02-25,pAMPANGA,Pam-DT-4,1,4.54,18,18.69
2025-02-25,pAMPANGA,Pam-DT-4,2,4.48,18,19.24
2025-02-25,pAMPANGA,Pam-DT-4,3,5.56,18,21.78
2025-02-25,pAMPANGA,Pam-DT-4,4,1.83,18,7.97
2025-02-25,pAMPANGA,Pam-DT-4,5,3.24,18,14.28
2025-02-25,pAMPANGA,Pam-DT-4,6,6.04,18,19.94
2025-02-25,pAMPANGA,Pam-DT-4,7,3.73,18,12.26
2025-02-25,pAMPANGA,Pam-DT-5,1,5.97,18,24.97
2025-02-25,pAMPANGA,Pam-DT-5,2,3.08,18,13.76
2025-02-25,pAMPANGA,Pam-DT-5,3,6.18,7,22.06
2025-02-25,Tarlac,Tar-DT-1,1,6.88,18,19.92
2025-02-25,Tarlac,Tar-DT-1,2,4.82,18,16.72
2025-02-25,Tarlac,Tar-DT-1,3,6.86,18,26.7
2025-02-25,Tarlac,Tar-DT-1,4,3.56,18,12.17
2025-02-25,Tarlac,Tar-DT-2,1,1.36,18,5.75
2025-02-25,Tarlac,Tar-DT-2,2,6.08,18,18.38
2025-02-25,Tarlac,Tar-DT-2,3,2.51,18,8.38
2025-02-25,Tarlac,Tar-DT-2,4,6.8,18,20.82
2025-02-25,Tarlac,Tar-DT-3,1,1.5,18,4.7
2025-02-25,Tarlac,Tar-DT-3,2,4.74,18,12.62
2025-02-25,Tarlac,Tar-DT-3,3,1.05,18,2.67
2025-02-25,Tarlac,Tar-DT-3,4,4.05,18,16.0
2025-02-25,Tarlac,Tar-DT-4,1,2.75,18,9.48
2025-02-25,Tarlac,Tar-DT-4,2,4.55,18,18.98
2025-02-25,Tarlac,Tar-DT-4,3,3.44,18,12.31
2025-02-25,Tarlac,Tar-DT-4,4,2.28,18,6.44
2025-02-25,Tarlac,Tar-DT-5,1,3.78,18,9.49
2025-02-25,Tarlac,Tar-DT-5,2,4.82,8,19.06
2025-02-26,Zambales,Zam-DT-1,1,1.69,20,7.24
2025-02-26,Zambales,Zam-DT-1,2,6.54,20,17.62
2025-02-26,Zambales,Zam-DT-1,3,2.4,20,9.34
2025-02-26,Zambales,Zam-DT-1,4,2.63,20,9.62
2025-02-26,Zambales,Zam-DT-1,5,6.04,20,22.88
2025-02-26,Zambales,Zam-DT-1,6,2.74,20,10.38
2025-02-26,Zambales,Zam-DT-1,7,6.65,20,23.61
2025-02-26,Zambales,Zam-DT-1,8,1.7,20,7.52
2025-02-26,Zambales,Zam-DT-2,1,6.24,20,22.19
2025-02-26,Zambales,Zam-DT-2,2,6.15,20,22.49
2025-02-26,Zambales,Zam-DT-2,3,2.77,20,11.97
2025-02-26,Zambales,Zam-DT-2,4,4.65,20,17.89
2025-02-26,Zambales,Zam-DT-2,5,4.89,20,20.17
2025-02-26,Zambales,Zam-DT-2,6,6.27,20,24.12
2025-02-26,Zambales,Zam-DT-2,7,6.75,20,17.9
2025-02-26,Zambales,Zam-DT-2,8,6.77,20,19.96
2025-02-26,Zambales,Zam-DT-3,1,2.84,20,8.05
2025-02-26,Zambales,Zam-DT-3,2,2.22,20,9.69
2025-02-26,Zambales,Zam-DT-3,3,6.68,20,29.28
2025-02-26,Zambales,Zam-DT-3,4,2.43,20,7.54
2025-02-26,Zambales,Zam-DT-3,5,1.03,20,2.58
2025-02-26,Zambales,Zam-DT-3,6,2.06,20,5.75
2025-02-26,Zambales,Zam-DT-3,7,6.43,20,27.15
2025-02-26,Zambales,Zam-DT-3,8,5.89,20,22.47
2025-02-26,Zambales,Zam-DT-4,1,6.1,20,20.54
2025-02-26,Zambales,Zam-DT-4,2,6.18,20,24.89
2025-02-26,Zambales,Zam-DT-4,3,4.69,20,14.76
2025-02-26,Zambales,Zam-DT-4,4,2.2,20,5.76
2025-02-26,Zambales,Zam-DT-4,5,5.99,20,15.64
2025-02-26,Zambales,Zam-DT-4,6,5.31,20,22.34
2025-02-26,Zambales,Zam-DT-4,7,6.28,20,15.83
2025-02-26,Zambales,Zam-DT-4,8,4.67,20,11.7
2025-02-26,Zambales,Zam-DT-5,1,5.43,20,19.08
2025-02-26,Zambales,Zam-DT-5,2,4.42,20,16.08
2025-02-26,Zambales,Zam-DT-5,3,5.14,20,17.54
2025-02-26,Zambales,Zam-DT-5,4,1.73,20,5.88
2025-02-26,Zambales,Zam-DT-5,5,5.91,20,16.5
2025-02-26,Zambales,Zam-DT-5,6,2.87,20,10.51
2025-02-26,Zambales,Zam-DT-5,7,3.71,5,14.19
2025-02-26,rIZAL,Riz-DT-1,1,4.3,22,13.0
2025-02-26,rIZAL,Riz-DT-1,2,2.57,22,8.58
2025-02-26,rIZAL,Riz-DT-1,3,2.98,22,8.1
2025-02-26,rIZAL,Riz-DT-1,4,6.68,22,26.69
2025-02-26,rIZAL,Riz-DT-1,5,6.64,22,22.22
2025-02-26,rIZAL,Riz-DT-1,6,3.96,22,14.47
2025-02-26,rIZAL,Riz-DT-1,7,6.44,22,28.98
2025-02-26,rIZAL,Riz-DT-1,8,4.01,22,15.11
2025-02-26,rIZAL,Riz-DT-2,1,6.8,22,26.93
2025-02-26,rIZAL,Riz-DT-2,2,6.43,22,25.73
2025-02-26,rIZAL,Riz-DT-2,3,2.37,22,9.4
2025-02-26,rIZAL,Riz-DT-2,4,4.57,22,14.26
2025-02-26,rIZAL,Riz-DT-2,5,3.87,22,14.89
2025-02-26,rIZAL,Riz-DT-2,6,1.39,22,5.35
2025-02-26,rIZAL,Riz-DT-2,7,5.73,22,20.19
2025-02-26,rIZAL,Riz-DT-2,8,1.34,22,5.65
2025-02-26,rIZAL,Riz-DT-3,1,6.37,22,16.65
2025-02-26,rIZAL,Riz-DT-3,2,3.59,22,15.29
2025-02-26,rIZAL,Riz-DT-3,3,2.63,22,8.69
2025-02-26,rIZAL,Riz-DT-3,4,5.52,22,24.56
2025-02-26,rIZAL,Riz-DT-3,5,6.11,22,26.11
2025-02-26,rIZAL,Riz-DT-3,6,2.43,22,10.4
2025-02-26,rIZAL,Riz-DT-3,7,2.65,22,7.67
2025-02-26,rIZAL,Riz-DT-3,8,4.55,22,20.25
2025-02-26,rIZAL,Riz-DT-4,1,2.04,22,6.11
2025-02-26,rIZAL,Riz-DT-4,2,1.89,22,7.97
2025-02-26,rIZAL,Riz-DT-4,3,5.63,22,24.96
2025-02-26,rIZAL,Riz-DT-4,4,5.41,22,16.4
2025-02-26,rIZAL,Riz-DT-4,5,3.31,22,10.55
2025-02-26,rIZAL,Riz-DT-4,6,1.17,22,3.22
2025-02-26,rIZAL,Riz-DT-4,7,6.91,22,26.18
2025-02-26,rIZAL,Riz-DT-4,8,5.8,22,20.48
2025-02-26,rIZAL,Riz-DT-5,1,3.1,22,9.33
2025-02-26,rIZAL,Riz-DT-5,2,2.4,22,9.36
2025-02-26,rIZAL,Riz-DT-5,3,5.26,22,22.05
2025-02-26,rIZAL,Riz-DT-5,4,4.33,22,17.47
2025-02-26,rIZAL,Riz-DT-5,5,5.84,22,16.34
2025-02-26,rIZAL,Riz-DT-5,6,6.85,22,25.33
2025-02-26,rIZAL,Riz-DT-5,7,1.3,22,4.42
2025-02-26,rIZAL,Riz-DT-5,8,3.26,2,9.61
2025-02-26,bULACAN,Bul-DT-1,1,5.6,22,22.18
2025-02-26,bULACAN,Bul-DT-1,2,2.91,22,8.98
2025-02-26,bULACAN,Bul-DT-1,3,4.38,22,12.42
2025-02-26,bULACAN,Bul-DT-1,4,6.9,22,30.11
2025-02-26,bULACAN,Bul-DT-1,5,2.43,22,9.56
2025-02-26,bULACAN,Bul-DT-1,6,6.95,22,29.34
2025-02-26,bULACAN,Bul-DT-2,1,1.65,22,4.25
2025-02-26,bULACAN,Bul-DT-2,2,1.76,22,7.78
2025-02-26,bULACAN,Bul-DT-2,3,5.58,22,17.17
2025-02-26,bULACAN,Bul-DT-2,4,6.6,22,20.7
2025-02-26,bULACAN,Bul-DT-2,5,6.95,22,19.67
2025-02-26,bULACAN,Bul-DT-2,6,3.95,22,12.74
2025-02-26,bULACAN,Bul-DT-3,1,1.59,22,6.5
2025-02-26,bULACAN,Bul-DT-3,2,5.54,22,19.9
2025-02-26,bULACAN,Bul-DT-3,3,4.8,22,18.19
2025-02-26,bULACAN,Bul-DT-3,4,4.36,22,15.8
2025-02-26,bULACAN,Bul-DT-3,5,5.21,22,14.22
2025-02-26,bULACAN,Bul-DT-3,6,5.08,22,21.19
2025-02-26,bULACAN,Bul-DT-4,1,2.99,22,11.59
2025-02-26,bULACAN,Bul-DT-4,2,7.0,22,26.36
2025-02-26,bULACAN,Bul-DT-4,3,5.7,22,15.55
2025-02-26,bULACAN,Bul-DT-4,4,6.26,22,18.08
2025-02-26,bULACAN,Bul-DT-4,5,4.95,22,18.11
2025-02-26,bULACAN,Bul-DT-4,6,2.66,22,9.52
2025-02-26,bULACAN,Bul-DT-5,1,5.99,22,17.9
2025-02-26,bULACAN,Bul-DT-5,2,5.63,17,16.52
2025-02-26,pampanga,Pam-DT-1,1,4.39,18,15.58
2025-02-26,pampanga,Pam-DT-1,2,1.6,18,4.57
2025-02-26,pampanga,Pam-DT-1,3,4.35,18,12.75
2025-02-26,pampanga,Pam-DT-1,4,3.3,18,8.51
2025-02-26,pampanga,Pam-DT-2,1,6.65,18,23.59
2025-02-26,pampanga,Pam-DT-2,2,3.18,18,13.91
2025-02-26,pampanga,Pam-DT-2,3,5.15,18,15.34
2025-02-26,pampanga,Pam-DT-2,4,1.15,18,5.04
2025-02-26,pampanga,Pam-DT-3,1,5.84,18,21.76
2025-02-26,pampanga,Pam-DT-3,2,2.64,18,7.58
2025-02-26,pampanga,Pam-DT-3,3,5.04,18,21.61
2025-02-26,pampanga,Pam-DT-3,4,6.59,18,21.77
2025-02-26,pampanga,Pam-DT-4,1,1.34,18,4.38
2025-02-26,pampanga,Pam-DT-4,2,4.02,18,12.66
2025-02-26,pampanga,Pam-DT-4,3,6.5,18,22.83
2025-02-26,pampanga,Pam-DT-4,4,4.2,7,16.87
2025-02-26,Tarlac,Tar-DT-1,1,1.92,18,6.0
2025-02-26,Tarlac,Tar-DT-1,2,5.17,18,14.51
2025-02-26,Tarlac,Tar-DT-1,3,4.8,18,18.56
2025-02-26,Tarlac,Tar-DT-1,4,5.62,18,18.88
2025-02-26,Tarlac,Tar-DT-2,1,3.4,18,10.7
